Date,Open,High,Low,Close,Volume
2024-01-16 08:00:00,44204.31,44454.6,43907.35,44180.97,3234.9
2024-01-16 09:00:00,44189.21,44320.05,43709.21,44014.63,2321.2
2024-01-16 10:00:00,43982.43,44198.69,43850.16,44024.43,1513.4
2024-01-16 11:00:00,44107.65,44276.18,44000.71,44138.45,1656.9
2024-01-16 12:00:00,44140.62,44608.83,44317.41,44463.12,2657.5
2024-01-16 13:00:00,44497.3,44948.39,44413.26,44680.83,2152.7
2024-01-16 14:00:00,44653.65,45469.73,44862.92,45166.32,4612.2
2024-01-16 15:00:00,45182.72,45099.75,44895.35,44997.55,2157.3
2024-01-16 16:00:00,45011.55,45360.87,45035.75,45198.31,2180.5
2024-01-16 17:00:00,45112.9,45575.16,44913.37,45244.26,2225.9
2024-01-16 18:00:00,45335.44,46048.22,45440.11,45744.17,4264.8
2024-01-16 19:00:00,45803.21,45923.55,45204.19,45563.87,3428.5
2024-01-16 20:00:00,45545.77,45662.08,45092.16,45377.12,3263.8
2024-01-16 21:00:00,45327.1,45415.44,45075.88,45245.66,2003.6
2024-01-16 22:00:00,45261.39,44999.57,44539.83,44769.7,4180.6
2024-01-16 23:00:00,44773.58,44907.78,44405.2,44656.49,672.6
2024-01-17 00:00:00,44672.37,44560.38,44422.53,44491.45,4418.6
2024-01-17 01:00:00,44499.98,44743.61,44315.11,44529.36,2807.4
2024-01-17 02:00:00,44551.9,44876.01,44343.79,44609.9,2292.1
2024-01-17 03:00:00,44674.47,45130.62,44935.07,45032.84,2737.3
2024-01-17 04:00:00,45058.43,45543.87,44958.82,45251.35,3503.4
2024-01-17 05:00:00,45203.85,45354.87,44895.82,45125.35,557.4
2024-01-17 06:00:00,45186.83,45271.54,44582.76,44927.15,4422.0
2024-01-17 07:00:00,45000.86,45100.56,44983.73,45042.15,2510.3
2024-01-17 08:00:00,45184.12,44877.18,44621.46,44749.32,2043.3
2024-01-17 09:00:00,44699.04,45398.92,44928.24,45163.58,1122.1
2024-01-17 10:00:00,45174.55,45574.19,45294.68,45434.43,2477.6
2024-01-17 11:00:00,45339.83,45604.43,45060.35,45332.39,2733.5
2024-01-17 12:00:00,45357.47,45232.39,44664.86,44948.62,2316.4
2024-01-17 13:00:00,44923.98,45335.13,45179.66,45257.39,3554.0
2024-01-17 14:00:00,45344.44,45443.95,45028.05,45236.0,2394.0
2024-01-17 15:00:00,45200.96,45728.17,45312.82,45520.49,4826.4
2024-01-17 16:00:00,45443.6,45324.05,45000.24,45162.15,3196.7
2024-01-17 17:00:00,45140.86,45370.43,44692.21,45031.32,4133.7
2024-01-17 18:00:00,44942.36,45342.92,44731.09,45037.0,992.1
2024-01-17 19:00:00,45070.83,45317.01,44787.16,45052.09,2287.8
2024-01-17 20:00:00,44959.05,45224.95,44685.46,44955.21,2015.8
2024-01-17 21:00:00,44956.49,45290.57,44908.84,45099.71,3062.7
2024-01-17 22:00:00,45006.0,45197.57,44529.37,44863.47,4375.0
2024-01-17 23:00:00,44849.1,45098.85,44573.18,44836.02,852.5
2024-01-18 00:00:00,44909.7,45141.29,44593.65,44867.47,826.6
2024-01-18 01:00:00,44883.65,45303.71,44671.02,44987.36,4326.4
2024-01-18 02:00:00,44948.52,45283.71,45020.15,45151.93,1457.8
2024-01-18 03:00:00,45150.52,45201.13,44603.97,44902.55,3509.4
2024-01-18 04:00:00,44903.36,44668.07,44457.14,44562.61,2943.0
2024-01-18 05:00:00,44583.67,45005.02,44698.47,44851.75,4248.0
2024-01-18 06:00:00,44790.44,45081.24,44780.27,44930.76,1062.9
2024-01-18 07:00:00,44957.38,45118.51,44415.69,44767.1,1084.0
2024-01-18 08:00:00,44646.03,45434.42,44803.14,45118.78,3005.7
2024-01-18 09:00:00,45090.36,45416.14,44882.64,45149.39,4758.7
2024-01-18 10:00:00,45127.34,45696.71,45143.54,45420.13,2367.5
2024-01-18 11:00:00,45448.89,45664.23,45215.78,45440.0,1971.2
2024-01-18 12:00:00,45441.03,46263.04,45562.45,45912.75,3230.1
2024-01-18 13:00:00,45848.21,46527.53,46113.07,46320.3,4687.0
2024-01-18 14:00:00,46274.68,46436.78,46097.77,46267.27,4266.2
2024-01-18 15:00:00,46276.46,46596.22,46397.1,46496.66,4979.7
2024-01-18 16:00:00,46492.98,46954.74,46347.95,46651.35,601.6
2024-01-18 17:00:00,46624.33,47263.74,46686.78,46975.26,1007.9
2024-01-18 18:00:00,46952.67,46925.86,46580.77,46753.32,3242.6
2024-01-18 19:00:00,46785.86,46973.56,46863.17,46918.37,4192.6
2024-01-18 20:00:00,46894.08,47495.56,46847.15,47171.36,1783.6
2024-01-18 21:00:00,47167.2,46811.76,46710.76,46761.26,1576.4
2024-01-18 22:00:00,46862.73,46764.78,46213.79,46489.29,4041.4
2024-01-18 23:00:00,46423.1,46378.5,45661.34,46019.92,753.7
2024-01-19 00:00:00,45934.7,46149.31,45775.76,45962.53,2162.2
2024-01-19 01:00:00,45998.55,46254.04,46010.02,46132.03,2776.1
2024-01-19 02:00:00,46100.72,46759.01,46207.34,46483.18,3021.6
2024-01-19 03:00:00,46468.38,46817.56,46192.54,46505.05,3778.8
2024-01-19 04:00:00,46468.72,47114.63,46662.15,46888.39,2096.8
2024-01-19 05:00:00,46876.21,46931.34,46207.72,46569.53,3257.1
2024-01-19 06:00:00,46643.97,46240.43,46114.68,46177.55,3134.2
2024-01-19 07:00:00,46214.59,46378.66,45960.04,46169.35,2964.3
2024-01-19 08:00:00,46209.16,46541.55,45983.7,46262.62,3382.2
2024-01-19 09:00:00,46197.11,46585.29,45934.09,46259.69,1667.5
2024-01-19 10:00:00,46206.44,45889.36,45682.88,45786.12,880.9
2024-01-19 11:00:00,45656.13,46072.38,45468.21,45770.29,1036.7
2024-01-19 12:00:00,45733.25,45697.76,45254.92,45476.34,1510.6
2024-01-19 13:00:00,45519.85,45805.47,45460.85,45633.16,2750.9
2024-01-19 14:00:00,45656.75,45809.25,45633.49,45721.37,4282.0
2024-01-19 15:00:00,45711.24,45832.25,45189.9,45511.08,3655.8
2024-01-19 16:00:00,45510.06,45494.07,45303.32,45398.7,4050.7
2024-01-19 17:00:00,45367.42,45305.9,45019.7,45162.8,2079.4
2024-01-19 18:00:00,45172.05,45289.99,45016.33,45153.16,2320.9
2024-01-19 19:00:00,45187.75,45695.46,45051.17,45373.32,2271.6
2024-01-19 20:00:00,45300.0,45412.01,44896.44,45154.23,1363.4
2024-01-19 21:00:00,45167.76,45570.29,44974.79,45272.54,775.5
2024-01-19 22:00:00,45314.75,45281.37,45032.71,45157.04,3159.1
2024-01-19 23:00:00,45138.29,45224.28,44740.79,44982.53,4951.5
2024-01-20 00:00:00,45014.05,45187.87,44738.05,44962.96,1250.7
2024-01-20 01:00:00,45089.52,45040.25,44429.19,44734.72,710.1
2024-01-20 02:00:00,44730.05,44942.95,44287.76,44615.36,4007.9
2024-01-20 03:00:00,44632.9,44400.73,44304.47,44352.6,1636.6
2024-01-20 04:00:00,44319.86,45048.87,44536.61,44792.74,4233.4
2024-01-20 05:00:00,44800.86,44866.18,44744.05,44805.11,3667.7
2024-01-20 06:00:00,44825.74,44869.05,44436.63,44652.84,4755.5
2024-01-20 07:00:00,44661.54,44839.79,44570.36,44705.08,2340.2
2024-01-20 08:00:00,44659.49,44825.08,44543.8,44684.44,3478.9
2024-01-20 09:00:00,44693.66,44794.47,44484.61,44639.54,2591.8
2024-01-20 10:00:00,44704.81,45020.62,44541.55,44781.08,3337.6
2024-01-20 11:00:00,44801.17,45105.25,44805.1,44955.17,2523.2
2024-01-20 12:00:00,44998.42,45115.24,44565.6,44840.42,1348.8
2024-01-20 13:00:00,44829.8,44887.14,44544.47,44715.81,2785.5
2024-01-20 14:00:00,44749.34,44724.81,44592.76,44658.78,2878.6
2024-01-20 15:00:00,44671.25,44435.61,43862.88,44149.24,4147.7
2024-01-20 16:00:00,44107.26,43950.66,43687.72,43819.19,3809.8
2024-01-20 17:00:00,43833.14,44300.83,43945.26,44123.04,3487.1
2024-01-20 18:00:00,44079.29,44748.32,44232.4,44490.36,1010.2
2024-01-20 19:00:00,44462.2,44587.27,44291.55,44439.41,3742.8
2024-01-20 20:00:00,44447.83,44634.19,44509.74,44571.97,2751.4
2024-01-20 21:00:00,44585.21,44807.29,44484.28,44645.79,4523.4
2024-01-20 22:00:00,44592.69,45682.62,44992.48,45337.55,4639.4
2024-01-20 23:00:00,45385.33,45846.29,45345.46,45595.88,748.2
2024-01-21 00:00:00,45621.96,45831.04,45311.5,45571.27,4192.9
2024-01-21 01:00:00,45539.16,45604.22,45111.99,45358.1,669.6
2024-01-21 02:00:00,45288.36,45105.99,44890.63,44998.31,2152.3
2024-01-21 03:00:00,44991.79,45225.56,44871.62,45048.59,2940.3
2024-01-21 04:00:00,45028.5,45163.54,44601.92,44882.73,1166.5
2024-01-21 05:00:00,44887.81,44644.24,44491.85,44568.05,3858.4
2024-01-21 06:00:00,44551.86,44559.26,44297.58,44428.42,537.6
2024-01-21 07:00:00,44339.23,44322.28,44062.94,44192.61,1258.7
2024-01-21 08:00:00,44175.45,44749.18,44390.47,44569.82,3113.6
2024-01-21 09:00:00,44556.2,45122.77,44418.74,44770.75,3714.7
2024-01-21 10:00:00,44799.12,44839.37,44707.51,44773.44,4624.9
2024-01-21 11:00:00,44742.18,45318.13,44900.34,45109.23,3674.7
2024-01-21 12:00:00,45184.96,45232.99,45029.4,45131.19,3523.0
2024-01-21 13:00:00,45044.92,45291.66,44591.05,44941.35,2274.5
2024-01-21 14:00:00,45000.28,45369.31,45206.9,45288.1,505.8
2024-01-21 15:00:00,45277.94,45588.38,45240.94,45414.66,1040.7
2024-01-21 16:00:00,45453.7,45462.24,44905.11,45183.67,2905.5
2024-01-21 17:00:00,45187.28,45412.99,44877.4,45145.19,3538.1
2024-01-21 18:00:00,45196.64,45130.03,44774.09,44952.06,2378.5
2024-01-21 19:00:00,44934.64,44798.69,44492.81,44645.75,3788.1
2024-01-21 20:00:00,44596.7,45026.67,44687.26,44856.97,2848.4
2024-01-21 21:00:00,44920.69,45418.78,45160.63,45289.71,833.8
2024-01-21 22:00:00,45284.57,45087.16,44867.91,44977.53,1364.1
2024-01-21 23:00:00,44987.5,45306.27,44911.0,45108.63,4280.0
2024-01-22 00:00:00,45164.33,45095.89,44836.91,44966.4,3762.1
2024-01-22 01:00:00,44919.99,44996.5,44726.24,44861.37,4526.4
2024-01-22 02:00:00,44888.09,44983.36,44482.6,44732.98,1029.0
2024-01-22 03:00:00,44706.59,44890.75,44197.67,44544.21,4956.0
2024-01-22 04:00:00,44538.32,44792.31,44326.63,44559.47,1442.3
2024-01-22 05:00:00,44562.69,44447.09,44310.5,44378.79,553.0
2024-01-22 06:00:00,44312.21,44511.2,44375.29,44443.24,4988.4
2024-01-22 07:00:00,44408.63,44776.91,44096.14,44436.52,1764.8
2024-01-22 08:00:00,44496.56,44524.64,44251.12,44387.88,3506.1
2024-01-22 09:00:00,44427.21,44263.56,44118.22,44190.89,1295.1
2024-01-22 10:00:00,44188.12,44296.73,43839.01,44067.87,3111.0
2024-01-22 11:00:00,44078.58,44476.08,44001.36,44238.72,4568.2
2024-01-22 12:00:00,44225.7,44599.64,44108.24,44353.94,1940.8
2024-01-22 13:00:00,44414.11,44268.35,44014.82,44141.59,3516.1
2024-01-22 14:00:00,44132.74,44216.76,44119.08,44167.92,1345.6
2024-01-22 15:00:00,44178.16,44682.13,43994.43,44338.28,3311.6
2024-01-22 16:00:00,44389.09,44093.82,43851.42,43972.62,2014.0
2024-01-22 17:00:00,43938.44,44349.25,43843.71,44096.48,1450.4
2024-01-22 18:00:00,44165.22,44216.17,43693.42,43954.79,1909.3
2024-01-22 19:00:00,43887.52,44316.92,43852.26,44084.59,1304.8
2024-01-22 20:00:00,44156.43,44060.88,43780.64,43920.76,4558.6
2024-01-22 21:00:00,43904.39,43654.93,43402.66,43528.79,2287.3
2024-01-22 22:00:00,43518.23,43402.75,42955.1,43178.92,1603.8
2024-01-22 23:00:00,43097.31,43498.68,42888.56,43193.62,2517.8
2024-01-23 00:00:00,43173.98,43583.94,42924.13,43254.03,1942.4
2024-01-23 01:00:00,43209.06,43137.77,42987.79,43062.78,3849.9
2024-01-23 02:00:00,43036.61,43294.61,43114.55,43204.58,4870.5
2024-01-23 03:00:00,43198.65,43176.2,42523.75,42849.98,2471.2
2024-01-23 04:00:00,42891.02,43103.82,42576.39,42840.11,4374.7
2024-01-23 05:00:00,42849.0,42890.79,42279.19,42584.99,3046.4
2024-01-23 06:00:00,42598.09,42553.12,42347.79,42450.46,1207.6
2024-01-23 07:00:00,42403.95,42681.89,42247.63,42464.76,3607.8
2024-01-23 08:00:00,42427.36,42536.15,42036.49,42286.32,2810.5
2024-01-23 09:00:00,42362.38,42452.4,41966.08,42209.24,3427.7
2024-01-23 10:00:00,42178.21,42589.48,42262.2,42425.84,4503.6
2024-01-23 11:00:00,42496.1,42354.57,42260.84,42307.71,2482.0
2024-01-23 12:00:00,42297.42,42704.58,42272.85,42488.72,4555.3
2024-01-23 13:00:00,42488.81,42370.08,42135.85,42252.97,3878.0
2024-01-23 14:00:00,42298.19,42545.03,42193.21,42369.12,2698.7
2024-01-23 15:00:00,42423.01,43007.51,42349.99,42678.75,3214.5
2024-01-23 16:00:00,42674.02,42315.49,41995.68,42155.58,1965.1
2024-01-23 17:00:00,42139.22,42280.68,41702.98,41991.83,4926.2
2024-01-23 18:00:00,41989.48,42214.89,42019.49,42117.19,3503.1
2024-01-23 19:00:00,42131.42,42318.8,41838.49,42078.64,697.3
2024-01-23 20:00:00,42116.15,42491.44,41830.44,42160.94,1969.8
2024-01-23 21:00:00,42161.12,42109.85,41965.81,42037.83,3304.9
2024-01-23 22:00:00,42063.85,42104.75,42015.73,42060.24,753.5
2024-01-23 23:00:00,42129.15,42201.3,41862.1,42031.7,607.5
2024-01-24 00:00:00,42047.73,42351.02,42211.63,42281.33,2525.1
2024-01-24 01:00:00,42294.5,42603.48,42075.2,42339.34,1997.1
2024-01-24 02:00:00,42275.03,42728.99,42101.09,42415.04,2472.3
2024-01-24 03:00:00,42303.46,42502.88,42160.99,42331.94,1682.1
2024-01-24 04:00:00,42348.38,42351.68,42114.25,42232.96,1241.2
2024-01-24 05:00:00,42228.96,42316.15,41975.54,42145.84,3601.1
2024-01-24 06:00:00,42124.15,42489.29,41977.07,42233.18,2815.6
2024-01-24 07:00:00,42243.47,42193.33,42103.69,42148.51,1400.7
2024-01-24 08:00:00,42145.96,42430.19,41997.39,42213.79,1938.2
2024-01-24 09:00:00,42261.4,42881.84,42430.28,42656.06,3163.1
2024-01-24 10:00:00,42659.74,43080.23,42612.02,42846.12,825.0
2024-01-24 11:00:00,42814.12,42895.82,42665.31,42780.56,1163.5
2024-01-24 12:00:00,42822.92,43299.97,42783.6,43041.78,829.6
2024-01-24 13:00:00,43032.44,43028.71,42887.83,42958.27,4155.4
2024-01-24 14:00:00,42980.89,42626.63,42422.95,42524.79,3885.8
2024-01-24 15:00:00,42504.49,42616.92,42012.48,42314.7,3889.9
2024-01-24 16:00:00,42287.2,42181.83,41664.41,41923.12,3723.5
2024-01-24 17:00:00,41926.65,41899.51,41807.75,41853.63,3512.2
2024-01-24 18:00:00,41854.17,41976.32,41747.03,41861.67,2646.5
2024-01-24 19:00:00,41881.76,42322.33,42111.17,42216.75,3390.3
2024-01-24 20:00:00,42205.41,42412.44,42167.52,42289.98,672.6
2024-01-24 21:00:00,42212.32,42363.34,42132.42,42247.88,3296.6
2024-01-24 22:00:00,42229.6,42488.31,42366.31,42427.31,4000.4
2024-01-24 23:00:00,42460.99,42139.26,41785.72,41962.49,2751.6
2024-01-25 00:00:00,41950.01,42273.64,41758.6,42016.12,2108.8
2024-01-25 01:00:00,42005.77,42403.6,41960.93,42182.27,1748.4
2024-01-25 02:00:00,42223.87,42113.74,41635.53,41874.63,3392.6
2024-01-25 03:00:00,41844.82,42184.34,42052.25,42118.29,3617.6
2024-01-25 04:00:00,42053.31,42517.01,41870.57,42193.79,4419.4
2024-01-25 05:00:00,42187.01,42399.67,41821.12,42110.4,2040.5
2024-01-25 06:00:00,42090.01,42528.18,41967.5,42247.84,3964.0
2024-01-25 07:00:00,42207.02,43020.63,42442.82,42731.72,3026.1
2024-01-25 08:00:00,42724.23,43096.91,42452.8,42774.85,4472.8
2024-01-25 09:00:00,42795.88,43038.23,42626.21,42832.22,2875.2
2024-01-25 10:00:00,42831.82,42840.78,42635.47,42738.13,2829.3
2024-01-25 11:00:00,42751.25,42787.11,42334.48,42560.8,3100.4
2024-01-25 12:00:00,42637.98,43006.76,42476.74,42741.75,3871.9
2024-01-25 13:00:00,42727.1,42825.49,42300.65,42563.07,4841.1
2024-01-25 14:00:00,42574.92,42780.57,42384.54,42582.56,831.0
2024-01-25 15:00:00,42560.88,42547.96,42422.27,42485.12,740.5
2024-01-25 16:00:00,42449.16,42744.35,42437.88,42591.11,4719.0
2024-01-25 17:00:00,42566.2,42984.1,42348.76,42666.43,2884.4
2024-01-25 18:00:00,42646.0,43110.4,42673.67,42892.04,3267.1
2024-01-25 19:00:00,42907.45,42990.97,42582.92,42786.95,2670.9
2024-01-25 20:00:00,42887.46,42856.65,42610.33,42733.49,921.5
2024-01-25 21:00:00,42702.89,42680.85,42376.42,42528.63,3956.4
2024-01-25 22:00:00,42510.91,42746.83,42129.99,42438.41,3862.5
2024-01-25 23:00:00,42435.73,42763.62,42281.81,42522.71,1902.7
2024-01-26 00:00:00,42539.54,42965.88,42409.94,42687.91,1878.1
2024-01-26 01:00:00,42699.16,42673.0,42317.71,42495.35,4270.3
2024-01-26 02:00:00,42549.92,42915.37,42453.38,42684.38,825.6
2024-01-26 03:00:00,42580.81,43095.67,42860.26,42977.97,4465.0
2024-01-26 04:00:00,42875.38,43326.87,42815.34,43071.11,1655.0
2024-01-26 05:00:00,43049.75,43653.22,43305.97,43479.59,3168.4
2024-01-26 06:00:00,43527.3,43493.22,43138.22,43315.72,4712.0
2024-01-26 07:00:00,43247.9,43289.21,42811.76,43050.49,3551.6
2024-01-26 08:00:00,42921.01,42994.26,42349.58,42671.92,2364.9
2024-01-26 09:00:00,42696.29,43057.64,42933.12,42995.38,3602.9
2024-01-26 10:00:00,43005.86,43432.55,42848.15,43140.35,2047.9
2024-01-26 11:00:00,43093.32,43264.09,43001.27,43132.68,1747.7
2024-01-26 12:00:00,43090.17,43374.8,43019.94,43197.37,4985.1
2024-01-26 13:00:00,43155.48,43008.15,42909.05,42958.6,3878.6
2024-01-26 14:00:00,42963.35,43623.36,43353.09,43488.22,3401.2
2024-01-26 15:00:00,43460.99,43717.32,43324.03,43520.67,2098.8
2024-01-26 16:00:00,43542.17,43609.5,43488.15,43548.83,721.2
2024-01-26 17:00:00,43424.51,43905.19,43517.24,43711.21,639.8
2024-01-26 18:00:00,43673.76,44148.92,43492.51,43820.71,2993.8
2024-01-26 19:00:00,43771.37,43950.39,43797.91,43874.15,3929.1
2024-01-26 20:00:00,43862.9,43982.7,43427.55,43705.13,2918.2
2024-01-26 21:00:00,43681.61,43981.98,43643.07,43812.53,4283.5
2024-01-26 22:00:00,43847.48,44476.26,43982.12,44229.19,650.4
2024-01-26 23:00:00,44146.95,44656.8,44405.5,44531.15,2150.4
2024-01-27 00:00:00,44533.17,44985.34,44795.32,44890.33,1566.8
2024-01-27 01:00:00,44915.4,44875.16,44685.0,44780.08,2512.7
2024-01-27 02:00:00,44863.22,44629.54,44496.43,44562.98,825.7
2024-01-27 03:00:00,44541.51,44641.83,44436.99,44539.41,4793.6
2024-01-27 04:00:00,44553.86,44808.0,44304.55,44556.28,1504.6
2024-01-27 05:00:00,44475.9,45125.83,44483.17,44804.5,4650.4
2024-01-27 06:00:00,44697.33,44727.46,44132.2,44429.83,2416.5
2024-01-27 07:00:00,44467.36,45033.57,44514.55,44774.06,4934.9
2024-01-27 08:00:00,44773.81,44822.49,44663.83,44743.16,2993.3
2024-01-27 09:00:00,44795.89,44787.18,44517.1,44652.14,4688.7
2024-01-27 10:00:00,44590.81,44571.42,44289.85,44430.64,524.1
2024-01-27 11:00:00,44453.74,44188.62,43946.28,44067.45,3867.1
2024-01-27 12:00:00,44149.81,44457.02,44049.45,44253.23,4563.7
2024-01-27 13:00:00,44271.81,44484.13,44063.63,44273.88,1128.7
2024-01-27 14:00:00,44286.13,44146.65,43838.86,43992.75,932.6
2024-01-27 15:00:00,43993.13,43864.25,43560.31,43712.28,2410.6
2024-01-27 16:00:00,43643.61,43940.03,43346.49,43643.26,4701.6
2024-01-27 17:00:00,43702.42,44299.01,43724.65,44011.83,2940.7
2024-01-27 18:00:00,43984.95,44097.78,43820.44,43959.11,2873.6
2024-01-27 19:00:00,43981.29,43955.85,43310.39,43633.12,1135.1
2024-01-27 20:00:00,43564.92,43918.15,43249.6,43583.87,503.6
2024-01-27 21:00:00,43532.47,43671.89,43385.71,43528.8,4145.6
2024-01-27 22:00:00,43591.27,43095.68,42796.7,42946.19,894.1
2024-01-27 23:00:00,42931.27,43133.74,42743.91,42938.83,3352.3
2024-01-28 00:00:00,43001.23,43219.01,42568.07,42893.54,4615.8
2024-01-28 01:00:00,42890.18,43354.25,42740.03,43047.14,1438.9
2024-01-28 02:00:00,42967.85,43524.05,43374.76,43449.41,3493.7
2024-01-28 03:00:00,43488.17,43862.33,43534.67,43698.5,854.1
2024-01-28 04:00:00,43672.72,43856.82,43431.41,43644.12,3216.9
2024-01-28 05:00:00,43674.61,43603.3,43210.73,43407.01,1237.7
2024-01-28 06:00:00,43408.11,44073.5,43866.22,43969.86,3811.8
2024-01-28 07:00:00,43902.01,44295.71,43678.85,43987.28,1855.5
2024-01-28 08:00:00,43994.51,44247.21,43742.27,43994.74,2585.3
2024-01-28 09:00:00,44091.36,44295.87,43691.8,43993.83,3197.4
2024-01-28 10:00:00,44015.52,44350.6,43733.01,44041.81,1270.7
2024-01-28 11:00:00,44039.27,44289.0,43739.84,44014.42,3837.4
2024-01-28 12:00:00,44061.75,44071.41,43713.74,43892.58,1861.9
2024-01-28 13:00:00,43901.82,44007.82,43546.08,43776.95,3480.7
2024-01-28 14:00:00,43786.12,43867.07,43681.25,43774.16,1212.3
2024-01-28 15:00:00,43726.37,43909.13,43410.06,43659.6,3596.5
2024-01-28 16:00:00,43669.81,43606.45,43410.25,43508.35,1076.8
2024-01-28 17:00:00,43553.4,43790.87,43280.84,43535.85,2414.1
2024-01-28 18:00:00,43499.45,43598.08,43371.33,43484.7,1612.4
2024-01-28 19:00:00,43546.65,43895.93,43736.18,43816.06,3867.7
2024-01-28 20:00:00,43812.04,43332.93,43146.39,43239.66,1679.2
2024-01-28 21:00:00,43201.27,43524.05,43435.88,43479.97,4467.7
2024-01-28 22:00:00,43523.34,44019.11,43491.32,43755.21,4513.2
2024-01-28 23:00:00,43742.67,43571.31,43040.65,43305.98,1384.0
2024-01-29 00:00:00,43338.87,43435.19,43037.03,43236.11,3262.3
2024-01-29 01:00:00,43223.5,43252.05,43068.22,43160.14,894.7
2024-01-29 02:00:00,43157.55,42928.64,42792.78,42860.71,2261.9
2024-01-29 03:00:00,42881.86,42746.72,42649.89,42698.31,3709.9
2024-01-29 04:00:00,42710.73,42557.21,42373.74,42465.48,3467.4
2024-01-29 05:00:00,42380.74,43151.78,42531.78,42841.78,3311.2
2024-01-29 06:00:00,42793.74,43162.32,42930.67,43046.49,1771.4
2024-01-29 07:00:00,43086.5,43475.24,43173.71,43324.48,2201.1
2024-01-29 08:00:00,43318.75,43560.69,43409.59,43485.14,963.3
2024-01-29 09:00:00,43462.37,43354.56,43133.45,43244.01,3735.6
2024-01-29 10:00:00,43185.26,43334.83,42935.01,43134.92,2767.5
2024-01-29 11:00:00,43088.34,43472.0,43017.56,43244.78,3689.4
2024-01-29 12:00:00,43157.34,43101.66,42868.04,42984.85,1620.2
2024-01-29 13:00:00,42980.49,43202.96,43081.81,43142.39,1960.0
2024-01-29 14:00:00,43116.57,43255.92,42933.81,43094.86,2004.0
2024-01-29 15:00:00,43053.21,43131.95,42904.86,43018.41,615.8
2024-01-29 16:00:00,43015.48,43285.16,43066.1,43175.63,2034.7
2024-01-29 17:00:00,43191.34,43609.9,42941.81,43275.85,4114.9
2024-01-29 18:00:00,43366.44,43431.66,42972.5,43202.08,4537.8
2024-01-29 19:00:00,43136.76,43669.68,43243.97,43456.82,2832.0
2024-01-29 20:00:00,43507.21,43395.3,43057.24,43226.27,2549.8
2024-01-29 21:00:00,43268.33,43537.28,43190.15,43363.72,638.7
2024-01-29 22:00:00,43329.93,43704.84,43288.46,43496.65,4456.4
2024-01-29 23:00:00,43505.49,43688.85,43178.5,43433.68,558.5
2024-01-30 00:00:00,43413.8,43766.2,43251.49,43508.85,4751.4
2024-01-30 01:00:00,43516.93,43336.24,43145.81,43241.02,2701.5
2024-01-30 02:00:00,43306.28,43640.67,43249.59,43445.13,2038.7
2024-01-30 03:00:00,43471.44,43577.9,43240.72,43409.31,4659.0
2024-01-30 04:00:00,43431.39,43607.35,42993.03,43300.19,609.8
2024-01-30 05:00:00,43281.56,43767.57,43295.7,43531.63,3116.4
2024-01-30 06:00:00,43467.03,43587.77,43177.59,43382.68,2970.2
2024-01-30 07:00:00,43373.64,43159.39,43003.62,43081.51,1486.9
2024-01-30 08:00:00,43133.49,42974.49,42526.51,42750.5,2430.0
2024-01-30 09:00:00,42685.22,42962.38,42806.25,42884.32,3435.2
2024-01-30 10:00:00,42839.07,42757.25,42470.85,42614.05,3772.1
2024-01-30 11:00:00,42619.43,43078.19,42906.23,42992.21,503.2
2024-01-30 12:00:00,42949.88,42797.65,42300.3,42548.97,4715.8
2024-01-30 13:00:00,42515.25,43019.01,42809.27,42914.14,1240.4
2024-01-30 14:00:00,42895.96,43124.52,42802.9,42963.71,1551.1
2024-01-30 15:00:00,42905.04,43259.45,42635.02,42947.23,1685.6
2024-01-30 16:00:00,42905.39,42938.61,42730.41,42834.51,670.2
2024-01-30 17:00:00,42864.64,43119.78,42728.77,42924.28,1053.7
2024-01-30 18:00:00,42868.16,43089.38,42751.61,42920.49,4938.6
2024-01-30 19:00:00,42851.91,43210.19,43112.92,43161.56,1918.5
2024-01-30 20:00:00,43134.36,43473.39,42907.66,43190.52,1018.9
2024-01-30 21:00:00,43222.14,43291.42,43163.18,43227.3,981.5
2024-01-30 22:00:00,43218.79,43339.45,42966.62,43153.03,3737.6
2024-01-30 23:00:00,43132.99,43357.54,42932.58,43145.06,4345.6
2024-01-31 00:00:00,43146.98,43449.1,42982.46,43215.78,1656.3
2024-01-31 01:00:00,43140.34,43099.98,42601.16,42850.57,594.1
2024-01-31 02:00:00,42871.77,42684.03,42447.97,42566.0,1503.9
2024-01-31 03:00:00,42582.32,42774.16,42682.73,42728.45,754.3
2024-01-31 04:00:00,42710.96,43028.58,42509.87,42769.22,965.3
2024-01-31 05:00:00,42812.25,42937.13,42531.19,42734.16,2441.8
2024-01-31 06:00:00,42685.97,43035.27,42449.46,42742.37,1534.6
2024-01-31 07:00:00,42790.58,43109.95,42531.9,42820.93,2821.8
2024-01-31 08:00:00,42827.54,43004.48,42414.81,42709.64,1640.7
2024-01-31 09:00:00,42695.27,42734.73,42360.68,42547.71,4732.4
2024-01-31 10:00:00,42546.86,42735.69,42451.56,42593.63,4576.7
2024-01-31 11:00:00,42589.06,42666.79,42112.26,42389.52,3050.6
2024-01-31 12:00:00,42441.25,42656.97,42303.61,42480.29,2094.9
2024-01-31 13:00:00,42434.55,42219.12,42026.69,42122.91,2215.2
2024-01-31 14:00:00,42090.79,42639.64,42048.11,42343.87,2353.3
2024-01-31 15:00:00,42387.76,42752.86,42143.48,42448.17,3774.1
2024-01-31 16:00:00,42422.89,42688.01,42325.5,42506.75,2532.4
